상병기호,한글명,영문명,완전코드구분,주상병사용구분,법정감염병구분,성별구분,상한연령,하한연령,양한방구분
R844,기관지세척물의 면역학적 이상소견,Abnormal immunological findings in bronchial washings,,,,,,,양·한방 공통
R844,코분비물의 면역학적 이상소견,Abnormal immunological findings in nasal secretions,,,,,,,양·한방 공통
R844,흉막액의 면역학적 이상소견,Abnormal immunological findings in pleural fluid,,,,,,,양·한방 공통
R844,가래의 면역학적 이상소견,Abnormal immunological findings in sputum,,,,,,,양·한방 공통
R844,목구멍찰과표본의 면역학적 이상소견,Abnormal immunological findings in throat scrapings,,,,,,,양·한방 공통
R845,호흡기관 및 흉부 검사물의 미생물학적 이상소견,Abnormal microbiological findings in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R845,기관지세척물의 미생물학적 이상소견,Abnormal microbiological findings in bronchial washings,,,,,,,양·한방 공통
R845,코분비물의 미생물학적 이상소견,Abnormal microbiological findings in nasal secretions,,,,,,,양·한방 공통
R845,흉막액의 미생물학적 이상소견,Abnormal microbiological findings in pleural fluid,,,,,,,양·한방 공통
R845,가래의 미생물학적 이상소견,Abnormal microbiological findings in sputum,,,,,,,양·한방 공통
R845,목구멍찰과표본의 미생물학적 이상소견,Abnormal microbiological findings in throat scrapings,,,,,,,양·한방 공통
R845,호흡기관 및 흉부 검사물의 양성배양소견,Positive culture findings in in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R845,기관지세척물의 양성배양소견,Positive culture findings in bronchial washings,,,,,,,양·한방 공통
R845,코분비물의 양성배양소견,Positive culture findings in nasal secretions,,,,,,,양·한방 공통
R845,흉막액의 양성배양소견,Positive culture findings in pleural fluid,,,,,,,양·한방 공통
R845,가래의 양성배양소견,Positive culture findings in sputum,,,,,,,양·한방 공통
R845,목구멍찰과표본의 양성배양소견,Positive culture findings in throat scrapings,,,,,,,양·한방 공통
R846,호흡기관 및 흉부 검사물의 세포학적 이상소견,Abnormal cytological findings in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R846,기관지세척물의 세포학적 이상소견,Abnormal cytological findings in bronchial washings,,,,,,,양·한방 공통
R846,코분비물의 세포학적 이상소견,Abnormal cytological findings in nasal secretions,,,,,,,양·한방 공통
R846,흉막액의 세포학적 이상소견,Abnormal cytological findings in pleural fluid,,,,,,,양·한방 공통
R846,가래의 세포학적 이상소견,Abnormal cytological findings in sputum,,,,,,,양·한방 공통
R846,목구멍찰과표본의 세포학적 이상소견,Abnormal cytological findings in throat scrapings,,,,,,,양·한방 공통
R846,호흡기관 및 흉부 검사물의 이상파파니콜로도말,Abnormal Papanicolaou smear in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R846,기관지세척물의 이상파파니콜로도말,Abnormal Papanicolaou smear in bronchial washings,,,,,,,양·한방 공통
R846,코분비물의 이상파파니콜로도말,Abnormal Papanicolaou smear in nasal secretions,,,,,,,양·한방 공통
R846,흉막액의 이상파파니콜로도말,Abnormal Papanicolaou smear in pleural fluid,,,,,,,양·한방 공통
R846,가래의 이상파파니콜로도말,Abnormal Papanicolaou smear in sputum,,,,,,,양·한방 공통
R846,목구멍찰과표본의 이상파파니콜로도말,Abnormal Papanicolaou smear in throat scrapings,,,,,,,양·한방 공통
R847,호흡기관 및 흉부 검사물의 조직학적 이상소견,Abnormal histological findings in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R847,기관지세척물의 조직학적 이상소견,Abnormal histological findings in bronchial washings,,,,,,,양·한방 공통
R847,코분비물의 조직학적 이상소견,Abnormal histological findings in nasal secretions,,,,,,,양·한방 공통
R847,흉막액의 조직학적 이상소견,Abnormal histological findings in pleural fluid,,,,,,,양·한방 공통
R847,가래의 조직학적 이상소견,Abnormal histological findings in sputum,,,,,,,양·한방 공통
R847,목구멍찰과표본의 조직학적 이상소견,Abnormal histological findings in throat scrapings,,,,,,,양·한방 공통
R848,호흡기관 및 흉부 검사물의 기타 이상소견,Other abnormal findings in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R848,기관지세척물의 기타 이상소견,Other abnormal findings in bronchial washings,,,,,,,양·한방 공통
R848,코분비물의 기타 이상소견,Other abnormal findings in nasal secretions,,,,,,,양·한방 공통
R848,흉막액의 기타 이상소견,Other abnormal findings in pleural fluid,,,,,,,양·한방 공통
R848,가래의 기타 이상소견,Other abnormal findings in sputum,,,,,,,양·한방 공통
R848,목구멍찰과표본의 기타 이상소견,Other abnormal findings in throat scrapings,,,,,,,양·한방 공통
R848,호흡기관 및 흉부 검사물의 이상염색체소견,Abnormal chromosomal findings in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R848,기관지세척물의 이상염색체소견,Abnormal chromosomal findings in bronchial washings,,,,,,,양·한방 공통
R848,코분비물의 이상염색체소견,Abnormal chromosomal findings in nasal secretions,,,,,,,양·한방 공통
R848,흉막액의 이상염색체소견,Abnormal chromosomal findings in pleural fluid,,,,,,,양·한방 공통
R848,가래의 이상염색체소견,Abnormal chromosomal findings in sputum,,,,,,,양·한방 공통
R848,목구멍찰과표본의 이상염색체소견,Abnormal chromosomal findings in throat scrapings,,,,,,,양·한방 공통
R849,호흡기관 및 흉부 검사물의 상세불명의 이상소견,Unspecified abnormal finding in specimens from respiratory organs and thorax,,,,,,,양·한방 공통
R849,기관지세척물의 상세불명의 이상소견,Unspecified abnormal finding in bronchial washings,,,,,,,양·한방 공통
R849,코분비물의 상세불명의 이상소견,Unspecified abnormal finding in nasal secretions,,,,,,,양·한방 공통
R849,흉막액의 상세불명의 이상소견,Unspecified abnormal finding in pleural fluid,,,,,,,양·한방 공통
R849,가래의 상세불명의 이상소견,Unspecified abnormal finding in sputum,,,,,,,양·한방 공통
R849,목구멍찰과표본의 상세불명의 이상소견,Unspecified abnormal finding in throat scrapings,,,,,,,양·한방 공통
R85,소화기관 및 복강 검사물의 이상소견,Abnormal findings in specimens from digestive organs and abdominal cavity,N,,,,,,양·한방 공통
R85,복막액의 이상소견,Abnormal findings in peritoneal fluid,N,,,,,,양·한방 공통
R85,침의 이상소견,Abnormal findings in saliva,N,,,,,,양·한방 공통
R850,소화기관 및 복강 검사물의 이상효소수치,Abnormal level of enzymes in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R850,복막액의 이상효소수치,Abnormal level of enzymes in peritoneal fluid,,,,,,,양·한방 공통
R850,침의 이상효소수치,Abnormal level of enzymes in saliva,,,,,,,양·한방 공통
R851,소화기관 및 복강 검사물의 이상호르몬수치,Abnormal level of hormones in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R851,복막액의 이상호르몬수치,Abnormal level of hormones in peritoneal fluid,,,,,,,양·한방 공통
R851,침의 이상호르몬수치,Abnormal level of hormones in saliva,,,,,,,양·한방 공통
R852,"소화기관 및 복강 검사물의 기타 약물, 약제, 생물학적 물질의 이상수치","Abnormal level of other drugs, medicaments and biological substances in specimens from digestive organs and abdominal",,,,,,,양·한방 공통
R852,"복막액의 기타 약물, 약제, 생물학적 물질의 이상수치","Abnormal level of other drugs, medicaments and biological substances in peritoneal fluid",,,,,,,양·한방 공통
R852,"침의 기타 약물, 약제, 생물학적 물질의 이상수치","Abnormal level of other drugs, medicaments and biological substances in saliva",,,,,,,양·한방 공통
R853,소화기관 및 복강 검사물의 출처가 주로 비의약품인 물질의 이상수치,Abnormal level of substances chiefly nonmedicinal as to source in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R853,복막액의 비의약품인 물질의 이상수치,Abnormal level of substances chiefly nonmedicinal as to source in peritoneal fluid,,,,,,,양·한방 공통
R853,침의 비의약품인 물질의 이상수치,Abnormal level of substances chiefly nonmedicinal as to source in saliva,,,,,,,양·한방 공통
R854,소화기관 및 복강 검사물의 면역학적 이상소견,Abnormal immunological findings in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R854,복막액의 면역학적 이상소견,Abnormal immunological findings in peritoneal fluid,,,,,,,양·한방 공통
R854,침의 면역학적 이상소견,Abnormal immunological findings in saliva,,,,,,,양·한방 공통
R855,소화기관 및 복강 검사물의 미생물학적 이상소견,Abnormal microbiological findings in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R855,복막액의 미생물학적 이상소견,Abnormal microbiological findings in peritoneal fluid,,,,,,,양·한방 공통
R855,침의 미생물학적 이상소견,Abnormal microbiological findings in saliva,,,,,,,양·한방 공통
R855,소화기관 및 복강 검사물의 양성배양소견,Positive culture findings in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R855,복막액의 양성배양소견,Positive culture findings in peritoneal fluid,,,,,,,양·한방 공통
R855,침의 양성배양소견,Positive culture findings in saliva,,,,,,,양·한방 공통
R856,소화기관 및 복강 검사물의 세포학적 이상소견,Abnormal cytological findings in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R856,복막액의 세포학적 이상소견,Abnormal cytological findings in peritoneal fluid,,,,,,,양·한방 공통
R856,침의 세포학적 이상소견,Abnormal cytological findings in saliva,,,,,,,양·한방 공통
R856,소화기관 및 복강 검사물의 이상파파니콜로도말,Abnormal Papanicolaou smear in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R856,복막액의 이상파파니콜로도말,Abnormal Papanicolaou smear in peritoneal fluid,,,,,,,양·한방 공통
R856,침의 이상파파니콜로도말,Abnormal Papanicolaou smear in saliva,,,,,,,양·한방 공통
R857,소화기관 및 복강 검사물의 조직학적 이상소견,Abnormal histological findings in specimens from digestive organs and abdominal,,,,,,,양·한방 공통
R857,복막액의 조직학적 이상소견,Abnormal histological findings in peritoneal fluid,,,,,,,양·한방 공통
